title,url,summary
RBI move aimed at curbing excess liquidity: FM,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-move-aimed-at-curbing-excess-liquidity-fm/articleshow/2502168.cms,"P Chidambaram backed RBI's move to curb surplus money in the system, but hoped that economic growth would beat the RBI's projection. Comments on Monetary Policy"
Rupee opens 9 paise down at 74.90 against dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-opens-9-paise-down-at-74-90-against-dollar/articleshow/77325979.cms,"Earlier, the local currency on Friday closed with a marginal 3 paise gain at 74.81 to the US dollar amid weakness in the greenback against key global peers."
BSE to introduce 6-year govt bond futures from Dec 30,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/bse-to-introduce-6-year-govt-bond-futures-from-dec-30/articleshow/56180360.cms,"The IRF contract is based on 6.84 per cent central government security maturing on December 19, 2022, and will be available for trading from December 30."
Rupee opens 20 paise down at 69.36 against dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-opens-20-paise-down-at-69-36-against-dollar/articleshow/68681522.cms,"“Today, USDINR pair is expected to quote in the range of 69.20 and 69.80,” brokerage firm MOSL said."
"Amid raging tariff war, India only country to have reached an understanding with Trump, says Jaishankar",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/foreign-trade/amid-raging-tariff-war-india-only-country-to-have-reached-an-understanding-with-trump-says-jaishankar/articleshow/120132410.cms,"India had decided that it would engage the Trump administration on the issue, Jaishankar said. India has had more discussion with the US in the past two weeks than it had with the EU in the past two years, he added."
Wait for this volatility to play out: Ashwani Gujral,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/wait-for-this-volatility-to-play-out-ashwani-gujral/articleshow/9989735.cms,"""...my take is to wait for this volatility to play out and then take the directional move."""
NSE to launch new IRF contract tomorrow,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/nse-to-launch-new-irf-contract-tomorrow/articleshow/47458500.cms,An IRF is a contract between a buyer and a seller agreeing to the future delivery of any interest-bearing asset such as government bonds.
Q4 earnings better than expectations; all eyes on RBI review: Dipan Mehta,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/q4-earnings-better-than-expectations-all-eyes-on-rbi-review-dipan-mehta/articleshow/47444079.cms,"The expectations from the earning season were quite low, which certainly helped in reining in the prices, says Mehta."
Realty stocks shine; HDIL surges 24%,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/realty-stocks-shine-hdil-surges-24/articleshow/46826764.cms,"Among others, Unitech jumped 8 per cent, Indiabulls Real Estate surged 7.25 per cent and Anant Raj Ltd climbed 6.24 per cent."
Economy could grow at 7% this fiscal: Montek,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/economy-could-grow-at-7-this-fiscal-montek/articleshow/3755643.cms,"The Planning Commission today said even though RBI estimated India's economy to grow at 7.5-8 per cent in the current fiscal, the GDP growth rate would be a shade lower at seven per cent against nine per cent in 2007-08."
Rupee opens 11 paise up at 74.93 against dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-opens-11-paise-up-at-74-93-against-dollar/articleshow/77365087.cms,The rupee on Wednesday opened 11 paise higher at 74.93 against the US dollar following gains in the domestic equity market.
"Earnings need to rebound to catch up with valuations, justify fresh buying: Pramod Gubbi",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/earnings-need-to-rebound-to-catch-up-with-valuations-justify-fresh-buying-pramod-gubbi/articleshow/46619377.cms,"Valuations have reached levels where you desperately need a recovery in earnings to justify fresh buying, said Gubbi in an interview to ET Now."
RBI Monetary Policy live streaming: When and where to watch the key announcement?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/new-updates/rbi-mpc-meet-live-streaming-when-and-where-to-watch-reserve-bank-of-india-governor-sanjay-malhotra/articleshow/124246928.cms,"RBI Governor Sanjay Malhotra will announce the Monetary Policy Committee's October decision on Wednesday at 10 am. The six-member panel faces a tough choice, balancing low inflation and economic growth concerns, exacerbated by US tariffs. A rate cut is anticipated as inflation hovers near the lower target, potentially easing further post-tax cuts. Watch live on RBI's official platforms."
RBI policy acts big on banking frauds: New AI tool MuleHunter.ai by RBI to help reduce digital frauds,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/save/rbi-acts-big-on-banking-frauds-new-ai-tool-mule-hunter-ai-by-rbi-to-help-reduce-digital-frauds/articleshow/116031245.cms,"Reserve Bank of India: The RBI innovation hub in Bengaluru has developed a new artificial intelligence based system to reduce digital frauds using money mule accounts. ""In India, mule accounts are being opened by legitimate Indian nationals who are selling off the use of the accounts (the ""Accomplice"" persona). This makes the account harder to detect at onboarding,"" said BioCatch in an report."
"Stock market update: Bank stocks mixed ahead of RBI's policy outcome; IndusInd Bank, Kotak Bank rise 1%",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-bank-stocks-mixed-ahead-of-rbis-policy-outcome-indusind-bank-kotak-bank-rise-1/articleshow/65222826.cms,"The Nifty Bank index was trading almost flat at 27,756 around 09:45 am."
"ET Market Watch: Markets slip post RBI policy; IT & pharma drag, Trump’s tariff warning jolts sentiment",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-markets-slip-post-rbi-policy-it-pharma-drag-trumps-tariff-warning-jolts-sentiment/videoshow/123143744.cms,
"Market Now: BSE Smallcap index up 2%; HEG, JBM Auto among top gainers",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/market-now-bse-smallcap-index-up-2-heg-jbm-auto-among-top-gainersbrbr/articleshow/62816163.cms,"Equity market benchmarks opened in the green on Wednesday, but pared gains ahead of the outcome of the two-day RBI policy meet."
Reserve Bank of India may find little comfort in easing inflation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/reserve-bank-of-india-may-find-little-comfort-in-easing-inflation/articleshow/103633543.cms,"“It is too early for the RBI policy committee to let its guard down as inflation remains above the 4% target, with risks to the price outlook from sticky food segments, lower reservoir levels and developing El Nino as the winter crop approaches,” said Radhika Rao, economist with DBS Bank Ltd."
Indian economy going through a mild recession: Shankar Sharma,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/indian-economy-going-through-a-mild-recession-shankar-sharma/articleshow/20643085.cms,"'The macros and interest rates are not supportive of growth right now. RBI's policy has done a huge damage to India's growth prospects,' Sharma said."
"PNB, IOB cut lending rates by 75 basis points",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/pnb-iob-cut-lending-rates-by-75-basis-points/articleshow/74917893.cms,"""We have decided to pass on the full benefit of the recent RBI's policy rate cut of 75 bps to our borrowers covered under external benchmark-linked product of repo-linked lending rate (RLLR),"" PNB said in a statement."
India Inc asks RBI to cut rate before January policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/india-inc-asks-rbi-to-cut-rate-before-january-policy/articleshow/17666072.cms,"Terming RBI's policy as ""harsh and disappointing"", India Inc today asked the central bank to cut interest rates before January 29 policy review."
Loan growth in India likely to pick up amid push from govt/RBI and stabilising asset quality: Nomura,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/loan-growth-in-india-likely-to-pick-up-amid-push-from-govt/rbi-and-stabilising-asset-quality-nomura/articleshow/123936765.cms,"Nomura projects India’s loan growth to rise to 12% YoY by FY26, driven by stabilising asset quality, RBI policy easing, liquidity support, and tax relief. Stronger growth is expected in unsecured retail loans, about 10% of system credit. While asset quality in personal, credit card, and small business loans has improved, stress persists in NBFC, SFB, and microfinance segments."
Rate risk: RBI can end up with a dal-rice problem on its plate,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rate-risk-rbi-can-end-up-with-a-dal-rice-problem-on-its-plate/articleshow/101391044.cms,"The late arrival of monsoon in India and shrinking sowing areas for rice and pulses could lead to a hike in food prices, potentially keeping RBI on hold for longer than expected. Rice accounts for 4.4% of the consumer price index (CPI) basket, and tur dal has a 0.8% weight in retail inflation. A deficient monsoon could push food inflation up by 50-60 basis points, according to economists."
CRR cut will improve bank margins by 3 to 5 basis points,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/crr-cut-will-improve-bank-margins-by-3-to-5-basis-points/articleshow/116048010.cms,"The Reserve Bank of India (RBI) cut the cash reserve ratio (CRR) by 50 basis points to inject ₹1.16 lakh crore into the banking system. This move aims to ease liquidity concerns, potentially boosting bank net interest margins by 3 to 5 basis points."
"Rupee recovers from day's lows, settles 20 paise higher",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-recovers-from-days-lows-settles-20-paise-higher/articleshow/71426722.cms,Rupee recovered from morning lows amid foreign fund inflows in primary market and lower dollar index.
