title,url,summary,War_Sentiment_Label,War_Pos,War_Neg,War_Neu
"Sensex ends 747 points higher, Nifty tops 25,000 after RBI's jumbo 50 bps rate cut",https://economictimes.indiatimes.com/markets/stocks/news/sensex-drops-100-points-nifty-below-24750-ahead-of-rbi-mpc-meet/articleshow/121664468.cms,"Stock Market Today: Indian stock markets rebounded following the Reserve Bank of India's decision to lower the repo rate. Banking and auto sectors saw significant gains. Sensex and Nifty both experienced positive movement. Asian markets also showed positive trends, influenced by developments in US-China trade talks. Foreign Institutional Investors continued selling, while Domestic Institutional Investors remained buyers.",Positive,0.9295394420623779,0.039058223366737366,0.03140237554907799
"See RBI’s focus now shifting towards inflation: Neeraj Gambhir, Nomura Capital",https://economictimes.indiatimes.com/opinion/interviews/see-rbis-focus-now-shifting-towards-inflation-neeraj-gambhir-nomura-capital/articleshow/24821972.cms,'The sharp increase in the overnight interest rates and the resultant spike in the yields were being used to address the pressure on the currency',Positive,0.5919771194458008,0.06866059452295303,0.33936235308647156
"Fed made FIIs spend Rs 27,000 crore on bank stocks but China forcing a U-turn now",https://economictimes.indiatimes.com/markets/stocks/news/fed-made-fiis-spend-rs-27000-crore-on-bank-stocks-but-china-forcing-a-u-turn-now/articleshow/114032262.cms,"FIIs invested Rs 27,000 crore in Indian bank stocks after the US Fed's rate cut. However, they reversed their investments due to China's quantitative easing. This led to a drop in Nifty Bank index by 5% in early October. Investors are watching for RBI's monetary policy decision on October 9.",Neutral,0.2043750137090683,0.02328607812523842,0.7723389267921448
RBI increases IMPS limit to Rs 5 lakh from Rs 2 lakh earlier,https://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-increases-imps-limit-to-rs-5-lakh-from-rs-2-lakh-earlier/articleshow/86859564.cms,RBI Governor Shaktikanta Das announced that the increased limit for the digital payment mode used for making immediate transfer of money will make it convenient for consumers to tansfer higher sums.,Positive,0.8200256824493408,0.01001028437167406,0.1699640303850174
Top debt mutual fund managers share their views on RBI rate hike,https://economictimes.indiatimes.com/mf/analysis/top-debt-mutual-fund-managers-share-their-views-on-rbi-rate-hike/articleshow/96051774.cms,Rate hikes and continued reduction in durable liquidity surplus are positive for short-term debt fund categories like the liquid fund.,Positive,0.91730135679245,0.05054149404168129,0.03215714544057846
Policy as per expectation; RBI has just started its tightrope walk: Nilesh Shah,https://economictimes.indiatimes.com/markets/expert-view/policy-as-per-expectation-rbi-has-just-started-its-tightrope-walk-nilesh-shah/articleshow/89475531.cms,"“In India, inflation has been lower than US inflation for the last six months. I think the RBI has done a sensible job. It has said that we will manage growth, we will support inflation and in the Economic Survey, they revised growth downwards from 8-8.5% to 7.8% also revised inflation projection downwards. Net-net, this policy has come as per expectations and that is why we are seeing reaction in the markets – equities are up and yields are down.”",Negative,0.19207608699798584,0.6981992125511169,0.10972464457154274
Breaking free from the ‘frog in a well’ mindset: Manish Chokhani’s advice to retail investors,https://economictimes.indiatimes.com/markets/stocks/news/breaking-free-from-the-frog-in-a-well-mindset-manish-chokhanis-advice-to-retail-investors/articleshow/118412933.cms,"Manish Chokhani urges Indian investors to explore global markets, warning against over-reliance on domestic stocks. He highlights undervaluations in China, Europe, and the U.S., citing opportunities in EVs, healthcare, and tech. RBI’s policies restrict rupee appreciation, limiting global investments.",Positive,0.7065274119377136,0.027210088446736336,0.2662624418735504
"RBI keeps rates unchanged due to inflation pressure, lowers growth estimate again",https://economictimes.indiatimes.com/markets/stocks/news/rbi-keeps-rates-unchanged-due-to-inflation-pressure-lowers-growth-estimate-again/articleshow/72382485.cms,"The six-member monetary policy committee (MPC) vote was unanimous, RBI said in a release.",Neutral,0.13312341272830963,0.02709219790995121,0.8397843837738037
Global brokerages expect RBI to slash rates by 25 bps,https://economictimes.indiatimes.com/news/economy/policy/global-brokerages-expect-rbi-to-slash-rates-by-25-bps/articleshow/18233941.cms,The RBI last had cut rates in April 2012 by 50 basis points but warned at the time there would be limited scope for further cuts.,Negative,0.06972801685333252,0.7642212510108948,0.1660507172346115
RBI hikes repo rate for the first time in Modi regime,https://economictimes.indiatimes.com/markets/stocks/news/rbi-pulls-the-trigger-hikes-rate-for-the-first-time-in-modi-regime/articleshow/64477379.cms,The monetary policy committee of the Reserve Bank unanimously votes for 25 bps repo hike.,Positive,0.5228897333145142,0.2221662551164627,0.25494399666786194
ET poll: Economists predict RBI to hold policy rates steady amid economic uncertainty,https://economictimes.indiatimes.com/news/economy/policy/et-poll-economists-predict-rbi-to-hold-policy-rates-steady-amid-economic-uncertainty/articleshow/124129701.cms,"Economists anticipate the Reserve Bank of India (RBI) to maintain policy rates next week, despite potential for cuts, due to uncertainties from US tariffs and GST impacts. While some advocate for proactive rate cuts given low inflation, the majority prefers retaining options, awaiting clearer signs of economic slowdown and assessing the effects of recent GST reductions on inflation and growth.",Negative,0.348706990480423,0.6256657242774963,0.02562730759382248
India bonds extend losses before heavy debt supply,https://economictimes.indiatimes.com/markets/bonds/india-bonds-extend-losses-before-heavy-debt-supply/articleshow/126558189.cms,"""There aren't many positive cues to drive buying, and traders are staying cautious ahead of the budget and the RBI's policy decision,"" a private-bank trader said",Negative,0.12007268518209457,0.7556397914886475,0.12428755313158035
Rupee edges higher by 8 paise; RBI meet in focus,https://economictimes.indiatimes.com/markets/forex/rupee-edges-higher-by-8-paise-rbi-meet-in-focus/articleshow/72336176.cms,The Indian unit on Friday had closed at 71.74 against the US dollar.,Negative,0.22982902824878693,0.40180060267448425,0.3683704137802124
"ICICI Bank, Bank of Baroda, Bank of India, PNB hike home loan interest rates: Check latest rates here",https://economictimes.indiatimes.com/wealth/borrow/icici-bank-bank-of-baroda-bank-of-india-pnb-hike-home-loan-interest-rates-check-latest-rates-here/articleshow/92096352.cms,"After the current hike, the total increase in repo rate is 0.9%. Due to the rate hikes by the central bank, lenders like banks and housing finance companies, will increase their lending rates correspondingly, which in turn means that your EMIs will go up accordingly.",Positive,0.8973995447158813,0.012755870819091797,0.08984461426734924
"'BUY' or 'SELL' ideas from experts for Friday, June 15",https://economictimes.indiatimes.com/markets/stocks/recos/buy-or-sell-ideas-from-experts-for-friday-june-15/articleshow/14142471.cms,ET Now spoke to various experts and here's what they have to recommend for today's trade:,Neutral,0.061114147305488586,0.014197628945112228,0.9246882200241089
LIC Housing Finance reduces interest rate in line with recent RBI repo rate cut,https://economictimes.indiatimes.com/industry/banking/finance/banking/lic-housing-finance-reduces-interest-rate-in-line-with-recent-rbi-repo-rate-cut/articleshow/121993846.cms,"LIC Housing Finance lowers home loan interest rates by 50 basis points. New rates start at 7.50 percent from June 19, 2025. This decision coincides with the company's 36th Foundation Day. The move aims to boost home ownership. It aligns with RBI's policy to stimulate the economy. Tribhuwan Adhikari highlights commitment to affordable housing.",Negative,0.3313044775277376,0.368928343988955,0.2997671142220497
Rupee inches 4 paise higher to 74.30 against US dollar,https://economictimes.indiatimes.com/markets/forex/rupee-inches-4-paise-higher-to-74-30-against-us-dollar/articleshow/84997459.cms,Forex traders said price action remains subdued as investors are awaiting the Reserve Bank of India's (RBI) policy decision and the US non-farm payrolls data on Friday for further cues.,Negative,0.07913815230131149,0.6675018668174744,0.2533600330352783
Rupee gains 6 paise to close at 74.28 against US dollar,https://economictimes.indiatimes.com/markets/forex/rupee-gains-6-paise-to-close-at-74-28-against-us-dollar/articleshow/85003480.cms,"The rupee moved in a narrow range ahead of the Reserve Bank of India's (RBI) policy decision and the US non-farm payrolls data, forex dealers said.",Negative,0.15966825187206268,0.5144569873809814,0.32587477564811707
Rupee top outperformer among Asian currencies: Nomura,https://economictimes.indiatimes.com/markets/forex/rupee-top-outperformer-among-asian-currencies-nomura/articleshow/52638343.cms,"Nomura said: ""The RBI's policy stance remains accommodative with a focus on implementing its revised liquidity management framework.""",Positive,0.5345953106880188,0.016022883355617523,0.4493817389011383
"Budget, Monetary Policy over; what will drive the market this week? Ajay Bagga answers",https://economictimes.indiatimes.com/markets/expert-view/budget-monetary-policy-over-what-will-drive-the-market-next-week-ajay-bagga-answers/articleshow/118071979.cms,"Ajay Bagga highlights the significance of Prime Minister Modi's upcoming visit to the US, anticipating defense agreements and tariff relief. He views recent market overreactions to the RBI policy and banking sector events as temporary, predicting improved performance from rate-sensitive sectors. Bagga remains optimistic about market stability and foreign investment following productive meetings and economic measures.",Positive,0.803016185760498,0.021285975351929665,0.17569784820079803
Interest rates will not come down anytime soon: Gaurav Mehta,https://economictimes.indiatimes.com/markets/stocks/recos/interest-rates-will-not-come-down-anytime-soon-gaurav-mehta/articleshow/45019725.cms,The RBI Governor has made it very clear that he is committed to fighting the inflation. He is committed to giving a real rates to save us.,Neutral,0.2626650333404541,0.010792743414640427,0.7265422344207764
